condition_id,dataset,content_id,dist_id,dist_level,is_hdr,test_file,reference_file,pix_per_deg,distortion_name,repeating_content_id,JOD
t-i02-t-10-2,tid2013,t-i02,t-10,2,0,tid2013/02/i02_10_2.png,tid2013/02/i02.png,31.2467,JPEG_compression,-,0.303877535
t-i02-t-10-3,tid2013,t-i02,t-10,3,0,tid2013/02/i02_10_3.png,tid2013/02/i02.png,31.2467,JPEG_compression,-,-0.248628508
t-i02-t-10-4,tid2013,t-i02,t-10,4,0,tid2013/02/i02_10_4.png,tid2013/02/i02.png,31.2467,JPEG_compression,-,-2.609473158
t-i02-t-10-5,tid2013,t-i02,t-10,5,0,tid2013/02/i02_10_5.png,tid2013/02/i02.png,31.2467,JPEG_compression,-,-4.260526623
t-i02-t-11-1,tid2013,t-i02,t-11,1,0,tid2013/02/i02_11_1.png,tid2013/02/i02.png,31.2467,JPEG2000_compression,-,0.043019275
t-i02-t-11-2,tid2013,t-i02,t-11,2,0,tid2013/02/i02_11_2.png,tid2013/02/i02.png,31.2467,JPEG2000_compression,-,-0.709011698
t-i02-t-11-3,tid2013,t-i02,t-11,3,0,tid2013/02/i02_11_3.png,tid2013/02/i02.png,31.2467,JPEG2000_compression,-,-3.640162965
t-i02-t-11-4,tid2013,t-i02,t-11,4,0,tid2013/02/i02_11_4.png,tid2013/02/i02.png,31.2467,JPEG2000_compression,-,-5.548257195
t-i02-t-11-5,tid2013,t-i02,t-11,5,0,tid2013/02/i02_11_5.png,tid2013/02/i02.png,31.2467,JPEG2000_compression,-,-6.7242234
t-i02-t-12-1,tid2013,t-i02,t-12,1,0,tid2013/02/i02_12_1.png,tid2013/02/i02.png,31.2467,JPEG_transmission_errors,-,-0.520740138
t-i02-t-12-2,tid2013,t-i02,t-12,2,0,tid2013/02/i02_12_2.png,tid2013/02/i02.png,31.2467,JPEG_transmission_errors,-,-1.417739313
t-i02-t-12-3,tid2013,t-i02,t-12,3,0,tid2013/02/i02_12_3.png,tid2013/02/i02.png,31.2467,JPEG_transmission_errors,-,-3.401535051
t-i02-t-12-4,tid2013,t-i02,t-12,4,0,tid2013/02/i02_12_4.png,tid2013/02/i02.png,31.2467,JPEG_transmission_errors,-,-4.13695877
t-i02-t-12-5,tid2013,t-i02,t-12,5,0,tid2013/02/i02_12_5.png,tid2013/02/i02.png,31.2467,JPEG_transmission_errors,-,-4.840018669
t-i02-t-13-1,tid2013,t-i02,t-13,1,0,tid2013/02/i02_13_1.png,tid2013/02/i02.png,31.2467,JPEG2000_transmission_errors,-,-1.204723989
t-i02-t-13-2,tid2013,t-i02,t-13,2,0,tid2013/02/i02_13_2.png,tid2013/02/i02.png,31.2467,JPEG2000_transmission_errors,-,-1.800108115
t-i02-t-13-3,tid2013,t-i02,t-13,3,0,tid2013/02/i02_13_3.png,tid2013/02/i02.png,31.2467,JPEG2000_transmission_errors,-,-2.608569034
t-i02-t-13-4,tid2013,t-i02,t-13,4,0,tid2013/02/i02_13_4.png,tid2013/02/i02.png,31.2467,JPEG2000_transmission_errors,-,-3.812806949
t-i02-t-13-5,tid2013,t-i02,t-13,5,0,tid2013/02/i02_13_5.png,tid2013/02/i02.png,31.2467,JPEG2000_transmission_errors,-,-2.586596358
t-i02-t-14-1,tid2013,t-i02,t-14,1,0,tid2013/02/i02_14_1.png,tid2013/02/i02.png,31.2467,non_eccentricity_pattern_noise,-,0.017674205
t-i02-t-14-2,tid2013,t-i02,t-14,2,0,tid2013/02/i02_14_2.png,tid2013/02/i02.png,31.2467,non_eccentricity_pattern_noise,-,0.309073483
t-i02-t-14-3,tid2013,t-i02,t-14,3,0,tid2013/02/i02_14_3.png,tid2013/02/i02.png,31.2467,non_eccentricity_pattern_noise,-,-0.245525417
t-i02-t-14-4,tid2013,t-i02,t-14,4,0,tid2013/02/i02_14_4.png,tid2013/02/i02.png,31.2467,non_eccentricity_pattern_noise,-,-0.450715887
t-i02-t-14-5,tid2013,t-i02,t-14,5,0,tid2013/02/i02_14_5.png,tid2013/02/i02.png,31.2467,non_eccentricity_pattern_noise,-,-1.447464576
t-i02-t-15-1,tid2013,t-i02,t-15,1,0,tid2013/02/i02_15_1.png,tid2013/02/i02.png,31.2467,local_block_wise_distortions_of_different_intensity,-,-2.750306367
t-i02-t-15-2,tid2013,t-i02,t-15,2,0,tid2013/02/i02_15_2.png,tid2013/02/i02.png,31.2467,local_block_wise_distortions_of_different_intensity,-,-2.541310596
t-i02-t-15-3,tid2013,t-i02,t-15,3,0,tid2013/02/i02_15_3.png,tid2013/02/i02.png,31.2467,local_block_wise_distortions_of_different_intensity,-,-2.372303482
t-i02-t-15-4,tid2013,t-i02,t-15,4,0,tid2013/02/i02_15_4.png,tid2013/02/i02.png,31.2467,local_block_wise_distortions_of_different_intensity,-,-2.222912773
t-i02-t-15-5,tid2013,t-i02,t-15,5,0,tid2013/02/i02_15_5.png,tid2013/02/i02.png,31.2467,local_block_wise_distortions_of_different_intensity,-,-1.612724282
t-i02-t-16-1,tid2013,t-i02,t-16,1,0,tid2013/02/i02_16_1.png,tid2013/02/i02.png,31.2467,intensity_shift,-,0.195084591
t-i02-t-16-2,tid2013,t-i02,t-16,2,0,tid2013/02/i02_16_2.png,tid2013/02/i02.png,31.2467,intensity_shift,-,0.265019496
t-i02-t-16-3,tid2013,t-i02,t-16,3,0,tid2013/02/i02_16_3.png,tid2013/02/i02.png,31.2467,intensity_shift,-,-0.338056031
t-i02-t-16-4,tid2013,t-i02,t-16,4,0,tid2013/02/i02_16_4.png,tid2013/02/i02.png,31.2467,intensity_shift,-,-0.594761212
t-i02-t-16-5,tid2013,t-i02,t-16,5,0,tid2013/02/i02_16_5.png,tid2013/02/i02.png,31.2467,intensity_shift,-,-1.229159177
t-i02-t-17-1,tid2013,t-i02,t-17,1,0,tid2013/02/i02_17_1.png,tid2013/02/i02.png,31.2467,contrast_change,-,0.131484504
t-i02-t-17-2,tid2013,t-i02,t-17,2,0,tid2013/02/i02_17_2.png,tid2013/02/i02.png,31.2467,contrast_change,-,0.044360521
t-i02-t-17-3,tid2013,t-i02,t-17,3,0,tid2013/02/i02_17_3.png,tid2013/02/i02.png,31.2467,contrast_change,-,-1.038131365
t-i02-t-17-4,tid2013,t-i02,t-17,4,0,tid2013/02/i02_17_4.png,tid2013/02/i02.png,31.2467,contrast_change,-,-0.880060514
t-i02-t-17-5,tid2013,t-i02,t-17,5,0,tid2013/02/i02_17_5.png,tid2013/02/i02.png,31.2467,contrast_change,-,-2.246902083
t-i02-t-18-1,tid2013,t-i02,t-18,1,0,tid2013/02/i02_18_1.png,tid2013/02/i02.png,31.2467,change_of_color_saturation,-,0.276471579
t-i02-t-18-2,tid2013,t-i02,t-18,2,0,tid2013/02/i02_18_2.png,tid2013/02/i02.png,31.2467,change_of_color_saturation,-,-0.154889492
t-i02-t-18-3,tid2013,t-i02,t-18,3,0,tid2013/02/i02_18_3.png,tid2013/02/i02.png,31.2467,change_of_color_saturation,-,-0.671616011
t-i02-t-18-4,tid2013,t-i02,t-18,4,0,tid2013/02/i02_18_4.png,tid2013/02/i02.png,31.2467,change_of_color_saturation,-,-0.71918253
t-i02-t-18-5,tid2013,t-i02,t-18,5,0,tid2013/02/i02_18_5.png,tid2013/02/i02.png,31.2467,change_of_color_saturation,-,-1.225517905
t-i02-t-19-1,tid2013,t-i02,t-19,1,0,tid2013/02/i02_19_1.png,tid2013/02/i02.png,31.2467,multiplicative_gaussian_noise,-,0.158968086
t-i02-t-19-2,tid2013,t-i02,t-19,2,0,tid2013/02/i02_19_2.png,tid2013/02/i02.png,31.2467,multiplicative_gaussian_noise,-,-0.218542231
t-i02-t-19-3,tid2013,t-i02,t-19,3,0,tid2013/02/i02_19_3.png,tid2013/02/i02.png,31.2467,multiplicative_gaussian_noise,-,-0.745884411
t-i02-t-19-4,tid2013,t-i02,t-19,4,0,tid2013/02/i02_19_4.png,tid2013/02/i02.png,31.2467,multiplicative_gaussian_noise,-,-1.4335917
t-i02-t-19-5,tid2013,t-i02,t-19,5,0,tid2013/02/i02_19_5.png,tid2013/02/i02.png,31.2467,multiplicative_gaussian_noise,-,-2.311226174
t-i02-t-20-1,tid2013,t-i02,t-20,1,0,tid2013/02/i02_20_1.png,tid2013/02/i02.png,31.2467,comfort_noise,-,0.282658593
t-i02-t-20-2,tid2013,t-i02,t-20,2,0,tid2013/02/i02_20_2.png,tid2013/02/i02.png,31.2467,comfort_noise,-,0.399294566
t-i02-t-20-3,tid2013,t-i02,t-20,3,0,tid2013/02/i02_20_3.png,tid2013/02/i02.png,31.2467,comfort_noise,-,-0.273786159
t-i02-t-20-4,tid2013,t-i02,t-20,4,0,tid2013/02/i02_20_4.png,tid2013/02/i02.png,31.2467,comfort_noise,-,-1.610925983
t-i02-t-20-5,tid2013,t-i02,t-20,5,0,tid2013/02/i02_20_5.png,tid2013/02/i02.png,31.2467,comfort_noise,-,-3.572963224
t-i02-t-21-1,tid2013,t-i02,t-21,1,0,tid2013/02/i02_21_1.png,tid2013/02/i02.png,31.2467,lossy_compression_of_noisy_images,-,0.254873439
t-i02-t-21-2,tid2013,t-i02,t-21,2,0,tid2013/02/i02_21_2.png,tid2013/02/i02.png,31.2467,lossy_compression_of_noisy_images,-,-0.260389426
t-i02-t-21-3,tid2013,t-i02,t-21,3,0,tid2013/02/i02_21_3.png,tid2013/02/i02.png,31.2467,lossy_compression_of_noisy_images,-,-1.021235287
t-i02-t-21-4,tid2013,t-i02,t-21,4,0,tid2013/02/i02_21_4.png,tid2013/02/i02.png,31.2467,lossy_compression_of_noisy_images,-,-3.040314824
t-i02-t-21-5,tid2013,t-i02,t-21,5,0,tid2013/02/i02_21_5.png,tid2013/02/i02.png,31.2467,lossy_compression_of_noisy_images,-,-4.968619256
t-i02-t-22-1,tid2013,t-i02,t-22,1,0,tid2013/02/i02_22_1.png,tid2013/02/i02.png,31.2467,image_color_quantization_with_dither,-,-0.184901728
t-i02-t-22-2,tid2013,t-i02,t-22,2,0,tid2013/02/i02_22_2.png,tid2013/02/i02.png,31.2467,image_color_quantization_with_dither,-,-0.235552565
t-i02-t-22-3,tid2013,t-i02,t-22,3,0,tid2013/02/i02_22_3.png,tid2013/02/i02.png,31.2467,image_color_quantization_with_dither,-,-1.32677548
t-i02-t-22-4,tid2013,t-i02,t-22,4,0,tid2013/02/i02_22_4.png,tid2013/02/i02.png,31.2467,image_color_quantization_with_dither,-,-2.266274019
t-i02-t-22-5,tid2013,t-i02,t-22,5,0,tid2013/02/i02_22_5.png,tid2013/02/i02.png,31.2467,image_color_quantization_with_dither,-,-4.996336849
t-i02-t-23-1,tid2013,t-i02,t-23,1,0,tid2013/02/i02_23_1.png,tid2013/02/i02.png,31.2467,chromatic_aberrations,-,0.55897476
t-i02-t-23-2,tid2013,t-i02,t-23,2,0,tid2013/02/i02_23_2.png,tid2013/02/i02.png,31.2467,chromatic_aberrations,-,-0.231031806
t-i02-t-23-3,tid2013,t-i02,t-23,3,0,tid2013/02/i02_23_3.png,tid2013/02/i02.png,31.2467,chromatic_aberrations,-,-2.653229132
t-i02-t-23-4,tid2013,t-i02,t-23,4,0,tid2013/02/i02_23_4.png,tid2013/02/i02.png,31.2467,chromatic_aberrations,-,-4.968998142
t-i02-t-23-5,tid2013,t-i02,t-23,5,0,tid2013/02/i02_23_5.png,tid2013/02/i02.png,31.2467,chromatic_aberrations,-,-7.238576143
t-i02-t-24-1,tid2013,t-i02,t-24,1,0,tid2013/02/i02_24_1.png,tid2013/02/i02.png,31.2467,sparse_sampling_and_reconstruction,-,0.275185096
t-i02-t-24-2,tid2013,t-i02,t-24,2,0,tid2013/02/i02_24_2.png,tid2013/02/i02.png,31.2467,sparse_sampling_and_reconstruction,-,-0.876974284
t-i02-t-24-3,tid2013,t-i02,t-24,3,0,tid2013/02/i02_24_3.png,tid2013/02/i02.png,31.2467,sparse_sampling_and_reconstruction,-,-3.296905393
t-i02-t-24-4,tid2013,t-i02,t-24,4,0,tid2013/02/i02_24_4.png,tid2013/02/i02.png,31.2467,sparse_sampling_and_reconstruction,-,-5.271417809
t-i02-t-24-5,tid2013,t-i02,t-24,5,0,tid2013/02/i02_24_5.png,tid2013/02/i02.png,31.2467,sparse_sampling_and_reconstruction,-,-7.049672893
t-i03-t-01-1,tid2013,t-i03,t-01,1,0,tid2013/03/i03_01_1.png,tid2013/03/i03.png,31.2467,additive_gaussian_noise,l-08,-0.446073244
t-i03-t-01-2,tid2013,t-i03,t-01,2,0,tid2013/03/i03_01_2.png,tid2013/03/i03.png,31.2467,additive_gaussian_noise,l-08,-0.891741592
t-i03-t-01-3,tid2013,t-i03,t-01,3,0,tid2013/03/i03_01_3.png,tid2013/03/i03.png,31.2467,additive_gaussian_noise,l-08,-1.398164394
t-i03-t-01-4,tid2013,t-i03,t-01,4,0,tid2013/03/i03_01_4.png,tid2013/03/i03.png,31.2467,additive_gaussian_noise,l-08,-1.975047584
t-i03-t-01-5,tid2013,t-i03,t-01,5,0,tid2013/03/i03_01_5.png,tid2013/03/i03.png,31.2467,additive_gaussian_noise,l-08,-2.511081324
t-i03-t-02-1,tid2013,t-i03,t-02,1,0,tid2013/03/i03_02_1.png,tid2013/03/i03.png,31.2467,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,l-08,-0.00333606
t-i03-t-02-2,tid2013,t-i03,t-02,2,0,tid2013/03/i03_02_2.png,tid2013/03/i03.png,31.2467,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,l-08,-0.171660167
t-i03-t-02-3,tid2013,t-i03,t-02,3,0,tid2013/03/i03_02_3.png,tid2013/03/i03.png,31.2467,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,l-08,-0.851936131
t-i03-t-02-4,tid2013,t-i03,t-02,4,0,tid2013/03/i03_02_4.png,tid2013/03/i03.png,31.2467,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,l-08,-1.240848583
t-i03-t-02-5,tid2013,t-i03,t-02,5,0,tid2013/03/i03_02_5.png,tid2013/03/i03.png,31.2467,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,l-08,-1.672250234
t-i03-t-03-1,tid2013,t-i03,t-03,1,0,tid2013/03/i03_03_1.png,tid2013/03/i03.png,31.2467,spatially_correlated_noise,l-08,-1.639650026
t-i03-t-03-2,tid2013,t-i03,t-03,2,0,tid2013/03/i03_03_2.png,tid2013/03/i03.png,31.2467,spatially_correlated_noise,l-08,-2.268356576
t-i03-t-03-3,tid2013,t-i03,t-03,3,0,tid2013/03/i03_03_3.png,tid2013/03/i03.png,31.2467,spatially_correlated_noise,l-08,-2.802140951
t-i03-t-03-4,tid2013,t-i03,t-03,4,0,tid2013/03/i03_03_4.png,tid2013/03/i03.png,31.2467,spatially_correlated_noise,l-08,-3.474191127
t-i03-t-03-5,tid2013,t-i03,t-03,5,0,tid2013/03/i03_03_5.png,tid2013/03/i03.png,31.2467,spatially_correlated_noise,l-08,-4.145727491
t-i03-t-04-1,tid2013,t-i03,t-04,1,0,tid2013/03/i03_04_1.png,tid2013/03/i03.png,31.2467,masked_noise,l-08,0.073206953
t-i03-t-04-2,tid2013,t-i03,t-04,2,0,tid2013/03/i03_04_2.png,tid2013/03/i03.png,31.2467,masked_noise,l-08,-0.405443604
t-i03-t-04-3,tid2013,t-i03,t-04,3,0,tid2013/03/i03_04_3.png,tid2013/03/i03.png,31.2467,masked_noise,l-08,-0.928400829
t-i03-t-04-4,tid2013,t-i03,t-04,4,0,tid2013/03/i03_04_4.png,tid2013/03/i03.png,31.2467,masked_noise,l-08,-1.617135993
t-i03-t-04-5,tid2013,t-i03,t-04,5,0,tid2013/03/i03_04_5.png,tid2013/03/i03.png,31.2467,masked_noise,l-08,-2.875351534
t-i03-t-05-1,tid2013,t-i03,t-05,1,0,tid2013/03/i03_05_1.png,tid2013/03/i03.png,31.2467,high_frequency_noise,l-08,0.217177741
t-i03-t-05-2,tid2013,t-i03,t-05,2,0,tid2013/03/i03_05_2.png,tid2013/03/i03.png,31.2467,high_frequency_noise,l-08,-0.285404804
t-i03-t-05-3,tid2013,t-i03,t-05,3,0,tid2013/03/i03_05_3.png,tid2013/03/i03.png,31.2467,high_frequency_noise,l-08,-1.000248061
t-i03-t-05-4,tid2013,t-i03,t-05,4,0,tid2013/03/i03_05_4.png,tid2013/03/i03.png,31.2467,high_frequency_noise,l-08,-1.986620022
t-i03-t-05-5,tid2013,t-i03,t-05,5,0,tid2013/03/i03_05_5.png,tid2013/03/i03.png,31.2467,high_frequency_noise,l-08,-3.20944002
t-i03-t-06-1,tid2013,t-i03,t-06,1,0,tid2013/03/i03_06_1.png,tid2013/03/i03.png,31.2467,impulse_noise,l-08,-1.229521194
t-i03-t-06-2,tid2013,t-i03,t-06,2,0,tid2013/03/i03_06_2.png,tid2013/03/i03.png,31.2467,impulse_noise,l-08,-1.722515048
t-i03-t-06-3,tid2013,t-i03,t-06,3,0,tid2013/03/i03_06_3.png,tid2013/03/i03.png,31.2467,impulse_noise,l-08,-2.304116884
t-i03-t-06-4,tid2013,t-i03,t-06,4,0,tid2013/03/i03_06_4.png,tid2013/03/i03.png,31.2467,impulse_noise,l-08,-2.676754116
t-i03-t-06-5,tid2013,t-i03,t-06,5,0,tid2013/03/i03_06_5.png,tid2013/03/i03.png,31.2467,impulse_noise,l-08,-3.299443865
t-i03-t-07-1,tid2013,t-i03,t-07,1,0,tid2013/03/i03_07_1.png,tid2013/03/i03.png,31.2467,quantization_noise,l-08,-1.196082126
t-i03-t-07-2,tid2013,t-i03,t-07,2,0,tid2013/03/i03_07_2.png,tid2013/03/i03.png,31.2467,quantization_noise,l-08,-2.105090691
t-i03-t-07-3,tid2013,t-i03,t-07,3,0,tid2013/03/i03_07_3.png,tid2013/03/i03.png,31.2467,quantization_noise,l-08,-2.569029003
t-i03-t-07-4,tid2013,t-i03,t-07,4,0,tid2013/03/i03_07_4.png,tid2013/03/i03.png,31.2467,quantization_noise,l-08,-2.60843134
t-i03-t-07-5,tid2013,t-i03,t-07,5,0,tid2013/03/i03_07_5.png,tid2013/03/i03.png,31.2467,quantization_noise,l-08,-3.271565235
t-i03-t-08-1,tid2013,t-i03,t-08,1,0,tid2013/03/i03_08_1.png,tid2013/03/i03.png,31.2467,gaussian_blur,l-08,0.113196815
t-i03-t-08-2,tid2013,t-i03,t-08,2,0,tid2013/03/i03_08_2.png,tid2013/03/i03.png,31.2467,gaussian_blur,l-08,-0.533042909
t-i03-t-08-3,tid2013,t-i03,t-08,3,0,tid2013/03/i03_08_3.png,tid2013/03/i03.png,31.2467,gaussian_blur,l-08,-1.604884941
t-i03-t-08-4,tid2013,t-i03,t-08,4,0,tid2013/03/i03_08_4.png,tid2013/03/i03.png,31.2467,gaussian_blur,l-08,-2.597056459
t-i03-t-08-5,tid2013,t-i03,t-08,5,0,tid2013/03/i03_08_5.png,tid2013/03/i03.png,31.2467,gaussian_blur,l-08,-3.926403159
t-i03-t-09-1,tid2013,t-i03,t-09,1,0,tid2013/03/i03_09_1.png,tid2013/03/i03.png,31.2467,image_denoising,l-08,0.28989484
t-i03-t-09-2,tid2013,t-i03,t-09,2,0,tid2013/03/i03_09_2.png,tid2013/03/i03.png,31.2467,image_denoising,l-08,0.05176494
t-i03-t-09-3,tid2013,t-i03,t-09,3,0,tid2013/03/i03_09_3.png,tid2013/03/i03.png,31.2467,image_denoising,l-08,-0.699127619
t-i03-t-09-4,tid2013,t-i03,t-09,4,0,tid2013/03/i03_09_4.png,tid2013/03/i03.png,31.2467,image_denoising,l-08,-2.552780308
t-i03-t-09-5,tid2013,t-i03,t-09,5,0,tid2013/03/i03_09_5.png,tid2013/03/i03.png,31.2467,image_denoising,l-08,-4.883891971
t-i03-t-10-1,tid2013,t-i03,t-10,1,0,tid2013/03/i03_10_1.png,tid2013/03/i03.png,31.2467,JPEG_compression,l-08,0.161922966
t-i03-t-10-2,tid2013,t-i03,t-10,2,0,tid2013/03/i03_10_2.png,tid2013/03/i03.png,31.2467,JPEG_compression,l-08,-0.348522148
t-i03-t-10-3,tid2013,t-i03,t-10,3,0,tid2013/03/i03_10_3.png,tid2013/03/i03.png,31.2467,JPEG_compression,l-08,-1.16165483
t-i03-t-10-4,tid2013,t-i03,t-10,4,0,tid2013/03/i03_10_4.png,tid2013/03/i03.png,31.2467,JPEG_compression,l-08,-3.435565626
t-i03-t-10-5,tid2013,t-i03,t-10,5,0,tid2013/03/i03_10_5.png,tid2013/03/i03.png,31.2467,JPEG_compression,l-08,-5.036059192
t-i03-t-11-1,tid2013,t-i03,t-11,1,0,tid2013/03/i03_11_1.png,tid2013/03/i03.png,31.2467,JPEG2000_compression,l-08,-0.830515149
t-i03-t-11-2,tid2013,t-i03,t-11,2,0,tid2013/03/i03_11_2.png,tid2013/03/i03.png,31.2467,JPEG2000_compression,l-08,-2.43924016
t-i03-t-11-3,tid2013,t-i03,t-11,3,0,tid2013/03/i03_11_3.png,tid2013/03/i03.png,31.2467,JPEG2000_compression,l-08,-4.096476455
t-i03-t-11-4,tid2013,t-i03,t-11,4,0,tid2013/03/i03_11_4.png,tid2013/03/i03.png,31.2467,JPEG2000_compression,l-08,-5.922049229
t-i03-t-11-5,tid2013,t-i03,t-11,5,0,tid2013/03/i03_11_5.png,tid2013/03/i03.png,31.2467,JPEG2000_compression,l-08,-7.571034381
t-i03-t-12-1,tid2013,t-i03,t-12,1,0,tid2013/03/i03_12_1.png,tid2013/03/i03.png,31.2467,JPEG_transmission_errors,l-08,-0.893845787
t-i03-t-12-2,tid2013,t-i03,t-12,2,0,tid2013/03/i03_12_2.png,tid2013/03/i03.png,31.2467,JPEG_transmission_errors,l-08,-2.174554764
t-i03-t-12-3,tid2013,t-i03,t-12,3,0,tid2013/03/i03_12_3.png,tid2013/03/i03.png,31.2467,JPEG_transmission_errors,l-08,-4.015550277
t-i03-t-12-4,tid2013,t-i03,t-12,4,0,tid2013/03/i03_12_4.png,tid2013/03/i03.png,31.2467,JPEG_transmission_errors,l-08,-3.937930928
t-i03-t-12-5,tid2013,t-i03,t-12,5,0,tid2013/03/i03_12_5.png,tid2013/03/i03.png,31.2467,JPEG_transmission_errors,l-08,-4.993896661
t-i03-t-13-1,tid2013,t-i03,t-13,1,0,tid2013/03/i03_13_1.png,tid2013/03/i03.png,31.2467,JPEG2000_transmission_errors,l-08,-0.999608742
t-i03-t-13-2,tid2013,t-i03,t-13,2,0,tid2013/03/i03_13_2.png,tid2013/03/i03.png,31.2467,JPEG2000_transmission_errors,l-08,-3.218858135
t-i03-t-13-3,tid2013,t-i03,t-13,3,0,tid2013/03/i03_13_3.png,tid2013/03/i03.png,31.2467,JPEG2000_transmission_errors,l-08,-2.592559119
t-i03-t-13-4,tid2013,t-i03,t-13,4,0,tid2013/03/i03_13_4.png,tid2013/03/i03.png,31.2467,JPEG2000_transmission_errors,l-08,-3.902228722
t-i03-t-13-5,tid2013,t-i03,t-13,5,0,tid2013/03/i03_13_5.png,tid2013/03/i03.png,31.2467,JPEG2000_transmission_errors,l-08,-5.049322705
t-i03-t-14-1,tid2013,t-i03,t-14,1,0,tid2013/03/i03_14_1.png,tid2013/03/i03.png,31.2467,non_eccentricity_pattern_noise,l-08,-1.189101163
t-i03-t-14-2,tid2013,t-i03,t-14,2,0,tid2013/03/i03_14_2.png,tid2013/03/i03.png,31.2467,non_eccentricity_pattern_noise,l-08,-0.188549888
t-i03-t-14-3,tid2013,t-i03,t-14,3,0,tid2013/03/i03_14_3.png,tid2013/03/i03.png,31.2467,non_eccentricity_pattern_noise,l-08,-1.21178878
t-i03-t-14-4,tid2013,t-i03,t-14,4,0,tid2013/03/i03_14_4.png,tid2013/03/i03.png,31.2467,non_eccentricity_pattern_noise,l-08,-1.792350017
t-i03-t-14-5,tid2013,t-i03,t-14,5,0,tid2013/03/i03_14_5.png,tid2013/03/i03.png,31.2467,non_eccentricity_pattern_noise,l-08,-3.190181072
t-i03-t-15-1,tid2013,t-i03,t-15,1,0,tid2013/03/i03_15_1.png,tid2013/03/i03.png,31.2467,local_block_wise_distortions_of_different_intensity,l-08,-2.70839764
t-i03-t-15-2,tid2013,t-i03,t-15,2,0,tid2013/03/i03_15_2.png,tid2013/03/i03.png,31.2467,local_block_wise_distortions_of_different_intensity,l-08,-2.514101977
t-i03-t-15-3,tid2013,t-i03,t-15,3,0,tid2013/03/i03_15_3.png,tid2013/03/i03.png,31.2467,local_block_wise_distortions_of_different_intensity,l-08,-2.439490085
t-i03-t-15-4,tid2013,t-i03,t-15,4,0,tid2013/03/i03_15_4.png,tid2013/03/i03.png,31.2467,local_block_wise_distortions_of_different_intensity,l-08,-1.940924192
t-i03-t-15-5,tid2013,t-i03,t-15,5,0,tid2013/03/i03_15_5.png,tid2013/03/i03.png,31.2467,local_block_wise_distortions_of_different_intensity,l-08,-1.567203895
t-i03-t-16-1,tid2013,t-i03,t-16,1,0,tid2013/03/i03_16_1.png,tid2013/03/i03.png,31.2467,intensity_shift,l-08,0.532966163
t-i03-t-16-2,tid2013,t-i03,t-16,2,0,tid2013/03/i03_16_2.png,tid2013/03/i03.png,31.2467,intensity_shift,l-08,0.283694323
t-i03-t-16-3,tid2013,t-i03,t-16,3,0,tid2013/03/i03_16_3.png,tid2013/03/i03.png,31.2467,intensity_shift,l-08,-0.168546877
t-i03-t-16-4,tid2013,t-i03,t-16,4,0,tid2013/03/i03_16_4.png,tid2013/03/i03.png,31.2467,intensity_shift,l-08,-0.132085841
t-i03-t-16-5,tid2013,t-i03,t-16,5,0,tid2013/03/i03_16_5.png,tid2013/03/i03.png,31.2467,intensity_shift,l-08,-1.14215291
t-i03-t-17-1,tid2013,t-i03,t-17,1,0,tid2013/03/i03_17_1.png,tid2013/03/i03.png,31.2467,contrast_change,l-08,0.005459196
t-i03-t-17-2,tid2013,t-i03,t-17,2,0,tid2013/03/i03_17_2.png,tid2013/03/i03.png,31.2467,contrast_change,l-08,0.470171139
t-i03-t-17-3,tid2013,t-i03,t-17,3,0,tid2013/03/i03_17_3.png,tid2013/03/i03.png,31.2467,contrast_change,l-08,-0.866802971
t-i03-t-17-4,tid2013,t-i03,t-17,4,0,tid2013/03/i03_17_4.png,tid2013/03/i03.png,31.2467,contrast_change,l-08,0.19322656
t-i03-t-17-5,tid2013,t-i03,t-17,5,0,tid2013/03/i03_17_5.png,tid2013/03/i03.png,31.2467,contrast_change,l-08,-2.551996379
t-i03-t-18-1,tid2013,t-i03,t-18,1,0,tid2013/03/i03_18_1.png,tid2013/03/i03.png,31.2467,change_of_color_saturation,l-08,-0.246325246
t-i03-t-18-2,tid2013,t-i03,t-18,2,0,tid2013/03/i03_18_2.png,tid2013/03/i03.png,31.2467,change_of_color_saturation,l-08,-0.346246839
t-i03-t-18-3,tid2013,t-i03,t-18,3,0,tid2013/03/i03_18_3.png,tid2013/03/i03.png,31.2467,change_of_color_saturation,l-08,-0.462340705
t-i03-t-18-4,tid2013,t-i03,t-18,4,0,tid2013/03/i03_18_4.png,tid2013/03/i03.png,31.2467,change_of_color_saturation,l-08,-1.096314435
t-i03-t-18-5,tid2013,t-i03,t-18,5,0,tid2013/03/i03_18_5.png,tid2013/03/i03.png,31.2467,change_of_color_saturation,l-08,-1.519982495
t-i03-t-19-1,tid2013,t-i03,t-19,1,0,tid2013/03/i03_19_1.png,tid2013/03/i03.png,31.2467,multiplicative_gaussian_noise,l-08,-0.577645573
t-i03-t-19-2,tid2013,t-i03,t-19,2,0,tid2013/03/i03_19_2.png,tid2013/03/i03.png,31.2467,multiplicative_gaussian_noise,l-08,-1.105236542
t-i03-t-19-3,tid2013,t-i03,t-19,3,0,tid2013/03/i03_19_3.png,tid2013/03/i03.png,31.2467,multiplicative_gaussian_noise,l-08,-1.702934331
