reference_file,distorted_file,distortion_type,distortion_level,mos,jod_quality,jod_distortion
i03.png,i03_14_4.png,non_eccentricity_pattern_noise,4,4.46154,-1.792350017,1.792350017
i03.png,i03_14_5.png,non_eccentricity_pattern_noise,5,3.5,-3.190181072,3.190181072
i03.png,i03_15_1.png,local_block_wise_distortions_of_different_intensity,1,3.725,-2.70839764,2.70839764
i03.png,i03_15_2.png,local_block_wise_distortions_of_different_intensity,2,4.05,-2.514101977,2.514101977
i03.png,i03_15_3.png,local_block_wise_distortions_of_different_intensity,3,4.025,-2.439490085,2.439490085
i03.png,i03_15_4.png,local_block_wise_distortions_of_different_intensity,4,4.28205,-1.940924192,1.940924192
i03.png,i03_15_5.png,local_block_wise_distortions_of_different_intensity,5,4.79487,-1.567203895,1.567203895
i03.png,i03_16_1.png,intensity_shift,1,6.82051,0.532966163,-0.532966163
i03.png,i03_16_2.png,intensity_shift,2,6.525,0.283694323,-0.283694323
i03.png,i03_16_3.png,intensity_shift,3,5.975,-0.168546877,0.168546877
i03.png,i03_16_4.png,intensity_shift,4,6.075,-0.132085841,0.132085841
i03.png,i03_16_5.png,intensity_shift,5,5.02564,-1.14215291,1.14215291
i03.png,i03_17_1.png,contrast_change,1,6.28205,0.005459196,-0.005459196
i03.png,i03_17_2.png,contrast_change,2,6.75,0.470171139,-0.470171139
i03.png,i03_17_3.png,contrast_change,3,5.2,-0.866802971,0.866802971
i03.png,i03_17_4.png,contrast_change,4,6.575,0.19322656,-0.19322656
i03.png,i03_17_5.png,contrast_change,5,3.79487,-2.551996379,2.551996379
i03.png,i03_18_1.png,change_of_color_saturation,1,5.76923,-0.246325246,0.246325246
i03.png,i03_18_2.png,change_of_color_saturation,2,5.71795,-0.346246839,0.346246839
i03.png,i03_18_3.png,change_of_color_saturation,3,5.5641,-0.462340705,0.462340705
i03.png,i03_18_4.png,change_of_color_saturation,4,5.0,-1.096314435,1.096314435
i03.png,i03_18_5.png,change_of_color_saturation,5,4.65789,-1.519982495,1.519982495
i03.png,i03_19_1.png,multiplicative_gaussian_noise,1,5.51282,-0.577645573,0.577645573
i03.png,i03_19_2.png,multiplicative_gaussian_noise,2,5.02564,-1.105236542,1.105236542
i03.png,i03_19_3.png,multiplicative_gaussian_noise,3,4.7,-1.702934331,1.702934331
i03.png,i03_19_4.png,multiplicative_gaussian_noise,4,4.30769,-2.269171141,2.269171141
i03.png,i03_19_5.png,multiplicative_gaussian_noise,5,3.69231,-2.87193379,2.87193379
i03.png,i03_20_1.png,comfort_noise,1,5.84211,-0.132998643,0.132998643
i03.png,i03_20_2.png,comfort_noise,2,5.46154,-0.65768171,0.65768171
i03.png,i03_20_3.png,comfort_noise,3,4.15789,-2.075554359,2.075554359
i03.png,i03_20_4.png,comfort_noise,4,3.17949,-3.521758807,3.521758807
i03.png,i03_20_5.png,comfort_noise,5,2.825,-4.314148992,4.314148992
i03.png,i03_21_1.png,lossy_compression_of_noisy_images,1,5.23684,-0.817025447,0.817025447
i03.png,i03_21_2.png,lossy_compression_of_noisy_images,2,4.4359,-1.686880203,1.686880203
i03.png,i03_21_3.png,lossy_compression_of_noisy_images,3,3.89744,-2.537529593,2.537529593
i03.png,i03_21_4.png,lossy_compression_of_noisy_images,4,3.17949,-3.552358777,3.552358777
i03.png,i03_21_5.png,lossy_compression_of_noisy_images,5,2.1,-5.384229308,5.384229308
i03.png,i03_22_1.png,image_color_quantization_with_dither,1,5.97436,-0.209279207,0.209279207
i03.png,i03_22_2.png,image_color_quantization_with_dither,2,5.35897,-0.795678361,0.795678361
i03.png,i03_22_3.png,image_color_quantization_with_dither,3,5.23077,-0.864458838,0.864458838
i03.png,i03_22_4.png,image_color_quantization_with_dither,4,4.35897,-1.883701815,1.883701815
i03.png,i03_22_5.png,image_color_quantization_with_dither,5,3.92105,-2.616472064,2.616472064
i03.png,i03_23_1.png,chromatic_aberrations,1,6.71795,0.358897754,-0.358897754
i03.png,i03_23_2.png,chromatic_aberrations,2,5.84615,-0.256871106,0.256871106
i03.png,i03_23_3.png,chromatic_aberrations,3,3.9,-2.716123326,2.716123326
i03.png,i03_23_4.png,chromatic_aberrations,4,2.65789,-4.386139024,4.386139024
i03.png,i03_23_5.png,chromatic_aberrations,5,1.975,-5.67858523,5.67858523
i03.png,i03_24_1.png,sparse_sampling_and_reconstruction,1,5.74359,-0.410545097,0.410545097
i03.png,i03_24_2.png,sparse_sampling_and_reconstruction,2,4.20513,-2.184501853,2.184501853
i03.png,i03_24_3.png,sparse_sampling_and_reconstruction,3,2.825,-4.475023689,4.475023689
i03.png,i03_24_4.png,sparse_sampling_and_reconstruction,4,1.81579,-6.173213625,6.173213625
i03.png,i03_24_5.png,sparse_sampling_and_reconstruction,5,0.42105,-7.565670863,7.565670863
i04.png,i04_01_1.png,additive_gaussian_noise,1,5.7619,-0.38953403,0.38953403
i04.png,i04_01_2.png,additive_gaussian_noise,2,5.47619,-0.798856352,0.798856352
i04.png,i04_01_3.png,additive_gaussian_noise,3,4.92857,-1.621842711,1.621842711
i04.png,i04_01_4.png,additive_gaussian_noise,4,4.26829,-2.316436187,2.316436187
i04.png,i04_01_5.png,additive_gaussian_noise,5,4.0,-2.960308549,2.960308549
i04.png,i04_02_1.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,1,6.275,0.163002561,-0.163002561
i04.png,i04_02_2.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,2,6.15385,-0.136972009,0.136972009
i04.png,i04_02_3.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,3,5.68293,-0.515788801,0.515788801
i04.png,i04_02_4.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,4,5.30952,-1.292261177,1.292261177
i04.png,i04_02_5.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,5,4.53659,-2.04447595,2.04447595
i04.png,i04_03_1.png,spatially_correlated_noise,1,4.78049,-1.8067158,1.8067158
i04.png,i04_03_2.png,spatially_correlated_noise,2,4.21429,-2.594369004,2.594369004
i04.png,i04_03_3.png,spatially_correlated_noise,3,3.9,-3.308547385,3.308547385
i04.png,i04_03_4.png,spatially_correlated_noise,4,3.425,-4.015243255,4.015243255
i04.png,i04_03_5.png,spatially_correlated_noise,5,3.02381,-4.675247,4.675247
i04.png,i04_04_1.png,masked_noise,1,6.125,0.122499109,-0.122499109
i04.png,i04_04_2.png,masked_noise,2,6.26829,0.160554481,-0.160554481
i04.png,i04_04_3.png,masked_noise,3,6.15,-0.207480684,0.207480684
i04.png,i04_04_4.png,masked_noise,4,5.47619,-0.687272695,0.687272695
i04.png,i04_04_5.png,masked_noise,5,4.80952,-1.871519799,1.871519799
i04.png,i04_05_1.png,high_frequency_noise,1,6.30952,0.078768791,-0.078768791
i04.png,i04_05_2.png,high_frequency_noise,2,5.90244,-0.206289294,0.206289294
i04.png,i04_05_3.png,high_frequency_noise,3,5.325,-1.063541049,1.063541049
i04.png,i04_05_4.png,high_frequency_noise,4,4.47619,-2.212237843,2.212237843
i04.png,i04_05_5.png,high_frequency_noise,5,3.70732,-3.571197178,3.571197178
i04.png,i04_06_1.png,impulse_noise,1,5.02381,-1.309188696,1.309188696
i04.png,i04_06_2.png,impulse_noise,2,4.56098,-2.005934856,2.005934856
i04.png,i04_06_3.png,impulse_noise,3,4.2619,-2.383738558,2.383738558
i04.png,i04_06_4.png,impulse_noise,4,4.19512,-2.826708714,2.826708714
i04.png,i04_06_5.png,impulse_noise,5,3.45,-4.006392591,4.006392591
i04.png,i04_07_1.png,quantization_noise,1,4.69048,-1.902395897,1.902395897
i04.png,i04_07_2.png,quantization_noise,2,4.075,-2.937517269,2.937517269
i04.png,i04_07_3.png,quantization_noise,3,3.52381,-4.035692458,4.035692458
i04.png,i04_07_4.png,quantization_noise,4,3.14286,-4.740112396,4.740112396
i04.png,i04_07_5.png,quantization_noise,5,2.95238,-5.298174631,5.298174631
i04.png,i04_08_1.png,gaussian_blur,1,6.30952,0.145192244,-0.145192244
i04.png,i04_08_2.png,gaussian_blur,2,5.92683,-0.189383327,0.189383327
i04.png,i04_08_3.png,gaussian_blur,3,5.38095,-0.860736513,0.860736513
i04.png,i04_08_4.png,gaussian_blur,4,4.375,-2.271527296,2.271527296
i04.png,i04_08_5.png,gaussian_blur,5,3.66667,-3.663156857,3.663156857
i04.png,i04_09_1.png,image_denoising,1,6.38095,0.165393036,-0.165393036
i04.png,i04_09_2.png,image_denoising,2,5.80488,-0.332148837,0.332148837
i04.png,i04_09_3.png,image_denoising,3,5.04878,-1.395773967,1.395773967
i04.png,i04_09_4.png,image_denoising,4,3.78049,-3.303867402,3.303867402
i04.png,i04_09_5.png,image_denoising,5,2.5,-5.668144881,5.668144881
i04.png,i04_10_1.png,JPEG_compression,1,6.07143,0.008966991,-0.008966991
i04.png,i04_10_2.png,JPEG_compression,2,5.97561,-0.301094669,0.301094669
i04.png,i04_10_3.png,JPEG_compression,3,5.07143,-1.349116235,1.349116235
i04.png,i04_10_4.png,JPEG_compression,4,3.2619,-4.428617932,4.428617932
i04.png,i04_10_5.png,JPEG_compression,5,2.19048,-6.523001493,6.523001493
i04.png,i04_11_1.png,JPEG2000_compression,1,5.3,-1.065293612,1.065293612
i04.png,i04_11_2.png,JPEG2000_compression,2,4.0,-3.07545149,3.07545149
i04.png,i04_11_3.png,JPEG2000_compression,3,2.90244,-5.074671536,5.074671536
i04.png,i04_11_4.png,JPEG2000_compression,4,2.0,-6.484649801,6.484649801
i04.png,i04_11_5.png,JPEG2000_compression,5,0.88095,-8.656109406,8.656109406
i04.png,i04_12_1.png,JPEG_transmission_errors,1,6.05,-0.011406848,0.011406848
i04.png,i04_12_2.png,JPEG_transmission_errors,2,4.64286,-2.046754219,2.046754219
i04.png,i04_12_3.png,JPEG_transmission_errors,3,3.92857,-2.983978471,2.983978471
i04.png,i04_12_4.png,JPEG_transmission_errors,4,2.90476,-5.035014436,5.035014436
i04.png,i04_12_5.png,JPEG_transmission_errors,5,2.65854,-5.256767023,5.256767023
i04.png,i04_13_1.png,JPEG2000_transmission_errors,1,4.66667,-1.945737227,1.945737227
i04.png,i04_13_2.png,JPEG2000_transmission_errors,2,3.84615,-3.371353342,3.371353342
i04.png,i04_13_3.png,JPEG2000_transmission_errors,3,3.35714,-4.277940587,4.277940587
i04.png,i04_13_4.png,JPEG2000_transmission_errors,4,3.46341,-4.075476435,4.075476435
i04.png,i04_13_5.png,JPEG2000_transmission_errors,5,2.38095,-5.69368119,5.69368119
i04.png,i04_14_1.png,non_eccentricity_pattern_noise,1,5.07143,-1.215715162,1.215715162
i04.png,i04_14_2.png,non_eccentricity_pattern_noise,2,6.40476,0.059581134,-0.059581134
i04.png,i04_14_3.png,non_eccentricity_pattern_noise,3,6.0,-0.230211888,0.230211888
i04.png,i04_14_4.png,non_eccentricity_pattern_noise,4,4.40476,-2.051461481,2.051461481
i04.png,i04_14_5.png,non_eccentricity_pattern_noise,5,3.60976,-3.580161613,3.580161613
i04.png,i04_15_1.png,local_block_wise_distortions_of_different_intensity,1,3.38095,-4.01156547,4.01156547
i04.png,i04_15_2.png,local_block_wise_distortions_of_different_intensity,2,3.40476,-3.860395161,3.860395161
i04.png,i04_15_3.png,local_block_wise_distortions_of_different_intensity,3,3.5,-3.861241376,3.861241376
i04.png,i04_15_4.png,local_block_wise_distortions_of_different_intensity,4,3.7561,-3.543029567,3.543029567
i04.png,i04_15_5.png,local_block_wise_distortions_of_different_intensity,5,4.05128,-2.875540943,2.875540943
i04.png,i04_16_1.png,intensity_shift,1,6.28571,0.101741646,-0.101741646
i04.png,i04_16_2.png,intensity_shift,2,6.64286,0.294111401,-0.294111401
i04.png,i04_16_3.png,intensity_shift,3,6.09524,-0.183063479,0.183063479
i04.png,i04_16_4.png,intensity_shift,4,5.66667,-0.326679732,0.326679732
i04.png,i04_16_5.png,intensity_shift,5,5.15385,-1.157735638,1.157735638
i04.png,i04_17_1.png,contrast_change,1,6.0,-0.110735689,0.110735689
i04.png,i04_17_2.png,contrast_change,2,6.66667,0.619693447,-0.619693447
i04.png,i04_17_3.png,contrast_change,3,4.78049,-1.466980961,1.466980961
i04.png,i04_17_4.png,contrast_change,4,7.21429,0.771359669,-0.771359669
i04.png,i04_17_5.png,contrast_change,5,3.925,-2.849107617,2.849107617
i04.png,i04_18_1.png,change_of_color_saturation,1,5.41463,-0.595157986,0.595157986
i04.png,i04_18_2.png,change_of_color_saturation,2,5.02439,-1.279614874,1.279614874
i04.png,i04_18_3.png,change_of_color_saturation,3,4.66667,-1.946026441,1.946026441
i04.png,i04_18_4.png,change_of_color_saturation,4,4.2381,-2.291406032,2.291406032
i04.png,i04_18_5.png,change_of_color_saturation,5,3.92683,-2.897254858,2.897254858
i04.png,i04_19_1.png,multiplicative_gaussian_noise,1,5.45238,-0.74925111,0.74925111
i04.png,i04_19_2.png,multiplicative_gaussian_noise,2,5.35714,-1.044926605,1.044926605
i04.png,i04_19_3.png,multiplicative_gaussian_noise,3,4.90244,-1.812455642,1.812455642
i04.png,i04_19_4.png,multiplicative_gaussian_noise,4,4.425,-2.399417567,2.399417567
i04.png,i04_19_5.png,multiplicative_gaussian_noise,5,4.16667,-2.805861095,2.805861095
i04.png,i04_20_1.png,comfort_noise,1,6.45238,0.103838709,-0.103838709
i04.png,i04_20_2.png,comfort_noise,2,5.225,-0.784055098,0.784055098
i04.png,i04_20_3.png,comfort_noise,3,4.19048,-2.70819771,2.70819771
i04.png,i04_20_4.png,comfort_noise,4,3.11905,-4.682820108,4.682820108
i04.png,i04_20_5.png,comfort_noise,5,2.41463,-5.858627428,5.858627428
i04.png,i04_21_1.png,lossy_compression_of_noisy_images,1,5.14634,-1.047669304,1.047669304
i04.png,i04_21_2.png,lossy_compression_of_noisy_images,2,4.73171,-1.741176958,1.741176958
i04.png,i04_21_3.png,lossy_compression_of_noisy_images,3,3.80952,-3.211078641,3.211078641
i04.png,i04_21_4.png,lossy_compression_of_noisy_images,4,3.21951,-4.172818116,4.172818116
i04.png,i04_21_5.png,lossy_compression_of_noisy_images,5,2.0,-7.161505027,7.161505027
i04.png,i04_22_1.png,image_color_quantization_with_dither,1,6.02439,0.001622324,-0.001622324
i04.png,i04_22_2.png,image_color_quantization_with_dither,2,5.78571,-0.408726391,0.408726391
i04.png,i04_22_3.png,image_color_quantization_with_dither,3,4.42857,-2.376035233,2.376035233
i04.png,i04_22_4.png,image_color_quantization_with_dither,4,4.12195,-2.773659323,2.773659323
i04.png,i04_22_5.png,image_color_quantization_with_dither,5,2.90476,-4.970072696,4.970072696
i04.png,i04_23_1.png,chromatic_aberrations,1,6.425,0.144384486,-0.144384486
i04.png,i04_23_2.png,chromatic_aberrations,2,5.40476,-0.850486819,0.850486819
i04.png,i04_23_3.png,chromatic_aberrations,3,3.87805,-3.246890672,3.246890672
i04.png,i04_23_4.png,chromatic_aberrations,4,2.95122,-4.825203045,4.825203045
i04.png,i04_23_5.png,chromatic_aberrations,5,1.47619,-7.852001797,7.852001797
i04.png,i04_24_1.png,sparse_sampling_and_reconstruction,1,5.54762,-0.800774069,0.800774069
i04.png,i04_24_2.png,sparse_sampling_and_reconstruction,2,3.7619,-3.542151007,3.542151007
i04.png,i04_24_3.png,sparse_sampling_and_reconstruction,3,2.58537,-5.312156104,5.312156104
i04.png,i04_24_4.png,sparse_sampling_and_reconstruction,4,1.90476,-7.127896457,7.127896457
i04.png,i04_24_5.png,sparse_sampling_and_reconstruction,5,0.58537,-8.854307636,8.854307636
i05.png,i05_01_1.png,additive_gaussian_noise,1,5.525,-0.201618444,0.201618444
i05.png,i05_01_2.png,additive_gaussian_noise,2,5.5,-0.244992248,0.244992248
i05.png,i05_01_3.png,additive_gaussian_noise,3,4.84615,-0.787365816,0.787365816
i05.png,i05_01_4.png,additive_gaussian_noise,4,4.05128,-1.224834716,1.224834716
i05.png,i05_01_5.png,additive_gaussian_noise,5,3.56098,-1.878574158,1.878574158
i05.png,i05_02_1.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,1,5.82927,0.0492253,-0.0492253
i05.png,i05_02_2.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,2,5.68293,0.064746232,-0.064746232
i05.png,i05_02_3.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,3,5.325,-0.247354248,0.247354248
i05.png,i05_02_4.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,4,5.09756,-0.409028799,0.409028799
i05.png,i05_02_5.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,5,4.25641,-1.156030521,1.156030521
i05.png,i05_03_1.png,spatially_correlated_noise,1,5.09756,-0.464723207,0.464723207
i05.png,i05_03_2.png,spatially_correlated_noise,2,4.4878,-0.963053255,0.963053255
i05.png,i05_03_3.png,spatially_correlated_noise,3,3.675,-1.699433272,1.699433272
i05.png,i05_03_4.png,spatially_correlated_noise,4,3.07317,-2.39899896,2.39899896
i05.png,i05_03_5.png,spatially_correlated_noise,5,2.375,-3.178154543,3.178154543
i05.png,i05_04_1.png,masked_noise,1,5.63415,-0.041853151,0.041853151
i05.png,i05_04_2.png,masked_noise,2,5.75,0.104309353,-0.104309353
i05.png,i05_04_3.png,masked_noise,3,5.575,-0.05436624,0.05436624
i05.png,i05_04_4.png,masked_noise,4,4.92683,-0.596055677,0.596055677
i05.png,i05_04_5.png,masked_noise,5,4.4,-1.053760232,1.053760232
i05.png,i05_05_1.png,high_frequency_noise,1,5.625,0.027378676,-0.027378676
i05.png,i05_05_2.png,high_frequency_noise,2,5.39024,-0.211563682,0.211563682
i05.png,i05_05_3.png,high_frequency_noise,3,4.7,-0.68698274,0.68698274
i05.png,i05_05_4.png,high_frequency_noise,4,3.81579,-1.618173355,1.618173355
i05.png,i05_05_5.png,high_frequency_noise,5,2.92308,-2.557477374,2.557477374
i05.png,i05_06_1.png,impulse_noise,1,4.375,-0.991034844,0.991034844
i05.png,i05_06_2.png,impulse_noise,2,3.92308,-1.458378428,1.458378428
i05.png,i05_06_3.png,impulse_noise,3,3.5,-1.867842425,1.867842425
i05.png,i05_06_4.png,impulse_noise,4,3.31707,-2.29232177,2.29232177
i05.png,i05_06_5.png,impulse_noise,5,2.51282,-2.890711177,2.890711177
i05.png,i05_07_1.png,quantization_noise,1,5.275,-0.226329909,0.226329909
i05.png,i05_07_2.png,quantization_noise,2,5.26829,-0.341297974,0.341297974
i05.png,i05_07_3.png,quantization_noise,3,4.53846,-0.875162035,0.875162035
i05.png,i05_07_4.png,quantization_noise,4,4.05128,-1.285320583,1.285320583
i05.png,i05_07_5.png,quantization_noise,5,3.14634,-2.38083508,2.38083508
i05.png,i05_08_1.png,gaussian_blur,1,5.4,-0.212419286,0.212419286
i05.png,i05_08_2.png,gaussian_blur,2,4.66667,-0.70313548,0.70313548
i05.png,i05_08_3.png,gaussian_blur,3,3.65854,-1.723933628,1.723933628
i05.png,i05_08_4.png,gaussian_blur,4,2.78049,-2.706443189,2.706443189
i05.png,i05_08_5.png,gaussian_blur,5,1.25,-4.01329211,4.01329211
i05.png,i05_09_1.png,image_denoising,1,5.825,0.02746724,-0.02746724
i05.png,i05_09_2.png,image_denoising,2,5.825,0.116961427,-0.116961427
i05.png,i05_09_3.png,image_denoising,3,5.325,-0.345083565,0.345083565
i05.png,i05_09_4.png,image_denoising,4,3.5,-1.908478211,1.908478211
i05.png,i05_09_5.png,image_denoising,5,1.36585,-3.855282695,3.855282695
i05.png,i05_10_1.png,JPEG_compression,1,5.73171,-0.05749482,0.05749482
i05.png,i05_10_2.png,JPEG_compression,2,5.15385,-0.359729841,0.359729841
i05.png,i05_10_3.png,JPEG_compression,3,4.70732,-0.740369859,0.740369859
i05.png,i05_10_4.png,JPEG_compression,4,3.43902,-1.975937392,1.975937392
i05.png,i05_10_5.png,JPEG_compression,5,1.87805,-3.570105435,3.570105435
i05.png,i05_11_1.png,JPEG2000_compression,1,5.7561,0.05769489,-0.05769489
i05.png,i05_11_2.png,JPEG2000_compression,2,5.4,-0.183513897,0.183513897
i05.png,i05_11_3.png,JPEG2000_compression,3,4.5,-0.833129272,0.833129272
i05.png,i05_11_4.png,JPEG2000_compression,4,3.66667,-1.523440007,1.523440007
i05.png,i05_11_5.png,JPEG2000_compression,5,2.25,-3.293556099,3.293556099
i05.png,i05_12_1.png,JPEG_transmission_errors,1,5.68293,-0.001008063,0.001008063
i05.png,i05_12_2.png,JPEG_transmission_errors,2,5.775,-0.038820835,0.038820835
i05.png,i05_12_3.png,JPEG_transmission_errors,3,5.35,-0.159894782,0.159894782
i05.png,i05_12_4.png,JPEG_transmission_errors,4,3.8,-1.61523167,1.61523167
i05.png,i05_12_5.png,JPEG_transmission_errors,5,2.725,-2.815944022,2.815944022
i05.png,i05_13_1.png,JPEG2000_transmission_errors,1,5.46341,-0.216433442,0.216433442
i05.png,i05_13_2.png,JPEG2000_transmission_errors,2,4.90244,-0.533516077,0.533516077
i05.png,i05_13_3.png,JPEG2000_transmission_errors,3,3.475,-1.887997551,1.887997551
i05.png,i05_13_4.png,JPEG2000_transmission_errors,4,2.97561,-2.476175561,2.476175561
i05.png,i05_13_5.png,JPEG2000_transmission_errors,5,1.97368,-3.457845677,3.457845677
i05.png,i05_14_1.png,non_eccentricity_pattern_noise,1,5.92683,0.148456332,-0.148456332
i05.png,i05_14_2.png,non_eccentricity_pattern_noise,2,5.53659,-0.076373014,0.076373014
i05.png,i05_14_3.png,non_eccentricity_pattern_noise,3,5.60976,-0.058811898,0.058811898
i05.png,i05_14_4.png,non_eccentricity_pattern_noise,4,5.225,-0.439620668,0.439620668
i05.png,i05_14_5.png,non_eccentricity_pattern_noise,5,4.31707,-1.124509552,1.124509552
i05.png,i05_15_1.png,local_block_wise_distortions_of_different_intensity,1,3.05,-2.358839391,2.358839391
i05.png,i05_15_2.png,local_block_wise_distortions_of_different_intensity,2,3.1,-2.234337852,2.234337852
i05.png,i05_15_3.png,local_block_wise_distortions_of_different_intensity,3,3.31707,-2.09623681,2.09623681
